Tweet,Category
 Greeting me in Umra the Gram Pradhan said that I was the first ever LS candidate to visit the village since Independence,0
 For all those who thought its better to deal with a typing error than use this medium to get help. My apologies. Next time I'll spell check,0
 Rahul Gandhi cannot provide electricity to 1350 villages in Amethi whereas all 18000 villages in Gujarat get 24x7 electricity. #AmethiFacts,1
 On my way to file my nomination for Amethi with the blessings of Durga Ma and enthusisatic support from the constituency residents,0
 With the blessings of Bholenath from the Mankamneshwar Mandir in Lucknow I begin my campaign for Amethi today,0
 is this a way Congress want to make Rahul Gandhi win from Amethi? Attack on Kumar and AAP volunteers. Jaan de denge lekin jhukenge nahi!,1
 Growth without inclusiveness is only a myth,0
 @Riczb Don't ask such questions! Otherwise u will be held responsible for increasing traffic at Twitter & disturb who r living with dignity,0
 Rahul Gandhi smiled & waved at me while his workers were assaulting #AAP supporters. A shameful contrast indeed!,1
 Komalpreet not only gave me this letter she also handed over her piggybank in support of AAP. She's in class 4!,0
 5 separate attacks on #AAP supporters by Congress men in Amethi. My agony at seeing pain of the injured in person,0
 Shame on #BJP- Attack on @ankitlal by #BJPKeGundey in Varanasi. This is not done our freedom is at stake. https://pic_twitter_com/BdO5gcD5NO #AAP,2
 @raghav_chadha yes they do for they over-sample urban upper caste well off voters. Hope pollsters have learnt their lesson this time,0
 @taxindia #iForInnovate Can someone use technology to track expenses involved in each of Namo's rallies? Worth trying,1
 @iforindiaorg @AnonAjay #iForInnovate The fault in Gurgaon was not just about booth management. Its abt local thugs and money power,1
 @iforindiaorg @AnonAjay #iForInnovate Perhaps we should demand videography of all polling booths. Any smarter ideas?,0
 @taxindia #iForInnovate Technology can aid but not replace political intelligence effort and will,0
 @bahl_kanika #iForInnovate the whole point of politics is to take basic issues to a bigger platform. that's what he's doing,0
 @drrakeshparikh Real problem is that new challenges like media manipulation has overtaken the old ones,1
 @drrakeshparikh #iForInnovate I agree. Things are changing but we still have a long way to go,0
 @iforindiaorg #iForInnovate Focus of innovation by EC should be on spotting rigging tracking use of money and identifying paid news,0
 #AAP Rally in Ghasera is starting where I will be addressing  about why we need to challenge sectarian politics,1
 Requesting all volunteers & supporters to wear the #AAP topi proudly till you cast your vote. Show them you care,0
 Missed Satyamev Jayate today. Hope people decide in favour of electing clean candidates when they have #AAP option  http://satyamevjayate_in/Criminalization,0
 Pad Yatra now moving through New Colony in #Gurgaon. Do show your support by joining it. #AAP,0
 Want to see more people in #Gurgaon wearing #AAP caps. Click your pics in public places & share with me so I can RT show your support to all,0
 My speech at #AAP rally in Ghasera on staying away from sectarian politics being promoted by Modi & #BJP in #Gurgaon,0
 Very happy to note that there are residents of #Gurgaon who are concerned about its future. Together we can build a great vision. #AAP,0
 Request volunteers to ensure traffic does not get blocked in any way and no one faces any inconvenience,0
 And the jhadoo is what will sweep the corruption away this is what people expect from #AAP #AAPWaveInHaryana,0
 Large crowd but even larger support because these people are here by choice seeking a change. #AAPWaveInHaryana #aap,0
 Mr Jaitley suffers from a persecution complex which sprouts from his encyclopaedic ignorance about the electoral politics,1
 Heart warming and enthusiastic response to my arrival in the sacred city of @Amritsar Image,0
 It gives me a great feeling of peace and sense of pride for having deep spiritual and emotional bonding for this sacred city of GuruKiNagri,0
 I experienced deeply spiritual and emotional moments while paying obeisance at #SriDarbarSahib,0
 While Congress has been defaming Gujarat what have they done regarding recurring atrocities on minorities in Congress ruled Assam?,2
" ""Sharing a pic from """"Modi for PM Mission 272+ The role of Muslims"""" program held at NDMC convention centre today""",0
 Holi Mubarak!! Wishing that this festival of colours & brotherhood brings peace & prosperity to our nation,0
 Is the language used by Sh Salman Khurshid a reflection of the so called guidance being given to Congress leaders by Sh Rahul Gandhi?,1
 Filthy words used 4 political opponent seems foreign education has taken away Indian values of 'Tehzeeb' & 'Tameez' frm Sh Salman Khurshid,1
 The increase in voting % is a very positive signal for Indian democracy. People came out to elect a decisive leader & a stable govt,0
 The way maoists spread anarchy in jungle areas AAP is trying to spread anarchy in urban areas,2
 No matter what promises congress announces before polls people will vote for a #CongressMuktBharat,1
 Today is the last chance to register as voter for upcoming LS elections. Dont miss your right to be a part of nation building process,0
 Atal ji's vision was connectivity through Highways. @narendramodi will bring connectivity through Railways. #ModiMantra,0
 Met representatives of All J & K National Youth Corps Association protesting at Jantar Mantar for better working conditions & secure future,0
 My unstinted support to Mr Modi is to help unshackle my country from clutches of those who have kept it in bondage for own selfish ends,0
 Varanasi will become a rare constituency where d prime campaigner is elected despite being denied 2 hold a rally 2 share his vision 4 d city,0
 Vote for NaMo can mean coordinated development clear policies greater use of technology clarity delegation responsibility communication+,0
 World of a diff betw RGandhi's interview & of @narendramodi. Appears NaMo has been PM for long! Destiny of India changing #ModiSpeakstoArnab,1
 The Election Commission of India has made an unrecoverable and inexcusable error of judgement! What went wrong? Who goaded them to do so?,1
 Did the Election Commission lack experienced law and order management inputs that it took an unrealistic decision of denying Modi his right?,1
 If exit polls r right then this is a massive vote of confidence for @narendramodi and clear vote of rejection of congress and sickularists!,1
 Fragmented polity will mean fragmented governance.To provide enabling infrastructure for all remember we are voting for stable central Govt,0
 India will be as UP Votes! It can vote its caste! Or caste a vote & put faith in India First! Progressive UP means Prosperous India for ALL,0
 In fact it might be a good idea to publish a indian political dictionary. Words which convey everything yet escape model code or the IPC?,0
 Today's vote will decide whether we want a liveable India? Choice between those who want India to remain in campaign mode or stabilise+grow!,0
 (India needs liberation from the past) @SadhguruJV: Spiritual process means moving towards your liberation no matter what your past has been,0
 Clear verdict awaited! Is it a vote for development? Or personal faith or personal caste? - For direct leadership or remote controlled?,0
 If India's destiny is destined to change @narendramodi has to b at d helm. When did v last c a pol-leader reach out to people so extensively,0
 CÉC member admits lapses?) @timesofindia IB:There was no specific threat to Modi in Varanasi! (Rally was denied on whose threat perception?,0
 (How about gifting DiDi a dictionary?) @ndtvvideos: After Calling Modi 'Donkey' Mamata Now Calls Him 'Danga babu',1
 My unstinted support to Mr Modi is to help unshackle my country from clutches of those who have kept it in bondage for own selfish ends,0
" """"""Exit poll. congress ka dabba gol""""""",1
 Modi wave evan in Kargil  and Drass,0
 Bjp is busy in campaign congress busy in complain,1
 Traditional and professional exploiters of Muslim votes are exposed. Muslim gathering at Tijara Alwar,1
 Anger against corruption & congress visible among Muslims at Alwar rally,1
" ""Rahul's """"farewell road  show""""is happening in the area where Modi ji was not allowed to hold a rally. one more biased conduct of Varanasi RO""",1
" ""Exploiting emotions in the name of the family was old political trick of congress formula of """" emotional exploitation is expired""""""",1
" """"""Secular syndicate"""" of congress converted into """"communal corporation""""""",2
 Every day top congress leaders lie to the country. Congress has not collapsed politically but fallen to the lowest level ethically,2
" ""Kejari &co.is """"gentle face of Maoism """"and trying to hijack democracy through anarchy""",2
 Congress is putting “nail of communalism” in its “Coffin of Corruption.”,2
 Secularism is being sacrificed at the alter of communalism it is certainly harming real secular sprit of nation,0
" ""Due to fear of defeat depressed congress is fighting election through """"PAWNS""""""",1
" ""Congress is afraid of facing elections and trying to field it's """"PAWN"""" """"old habits die hard""""""",1
 If congress come to this low level then it should know that there are many skeletons under the fort of its misrule,2
 Remaining two phases of poll is crucial in the light of past history of violence booth rigging. Election commission should deal strongly,0
 If these “skeletons of conspiracies and crimes” come out congress will have a lot of embarrassment,2
 Modi `Raj` will be like `Ram Rajya`: Mukhtar Abbas Naqvi,0
 Don't judge Muslims vote from Box office. Jai ho,0
 MODI ji today's speech is touching marvellous and revolutionary. wade bhi hain iraade bhi hain,0
" ""Today's episode once agin proves they(kejri&company) are professional &traditional players of """"Hit and Run""""""",1
 It's not an exit route but exposer route congress- kejari fixing exposed,1
" ""Shinde-salman statements congress friends suffering from """"defeat depression""""""",1
 Politics and prayer together is wonderful prayer purify politics VANDAMATRAM,0
 BJP and Narendra Modi is the truth of Indian democratic demography love or hate but can't ignore,0
 What AAP leader commented on Hazart imam Husain (AS) is not only objectionable but also hurt sentiment. AAP must apologise,1
 PM's farewell statement nothing but compile copy of govt. Advertisements and defeat declaration before election,1
" """"""Corruption company of congress converted into an ordinance factory """"every day new ordinance every hour new nonsense""",2
" ""Before 2009 elections """"money for vote"""" now """"mirchi for vote """"before 2014 elections """"Money and mirchi"""" scripted directed by congress""",2
 Differences aside we must always hold on to the great Indian spirit of brotherhood and common goal of a better India,0
 Funny under the shadow of AmitShah Bokhiria Corruption Danga Encounter and Feku he accuses others of ABCD!,1
 The Opposition claims that the UPA Govt has destroyed the Indian economy. The facts of our economy however destroy their every claim,1
 Encouraging dialogue among our kids with Juhi Chawla and the Indo-Pak team of #ExchangeForChange in New Delhi,0
 Minority status is about recognition not reservation. Benefits available are optional. Being Indian is about generosity not insecurity,0
 Paralysis inside Parliament not in Policy. You will find proof of this in any economic indicator you pick! http://moneycontrol_com/video/politics,1
 Take any economic indicator. You'll have to admit the UPAII is the best performing Govt in India's history. #Fact http://ibnlive_incom/videos/452646/,0
 We have drafted the Communal Violence Bill very carefully. There is no provision in it which gives power to the Central Government,0
 The killing of a former PM of India is an attack on the sovereignty of India - punishable to the max! There cannot be any other option,0
 Most significant indicator of UPA Govt's economic policies is that we lifted 140m Indians above the poverty line wherever it may be drawn,0
 The Salesman & The Showman. And why BJP must address proof of its own corruption before accusing others! https://kapilsibal_in/featured/,1
 The rising intolerance and pluralism of our times warn that even a secular democracy is not immune to infections of destructive fascism,0
 Appalled at Opposition leaders speaking of 'govt mistakes' and 'sensitive matters' instead of strongly condemning the release of terrorists!,1
" """"""Our children who do not carry the baggage of history will be our future ambassadors of peace"""" - Indo-Pak  #ExchangeForChange""",0
 In these times of great churn let's recommit ourselves to fight the poison of self interest; and to truly serve others. Om Namah Shivaya,0
 Why can't cong control it's ministers a min giving amendments against his govt do you want to destroy hyd forever?,1
 Amendments given by a cong min against the govt bill in rajya sabha madness to say the least who is conspiring?,1
 Each Hindu couple should have five children: VHP http://toi_in/iALE6a so first rss leaders should start a marital life ?but will they,1
 In Ayodhya officials stall repairs to crumbling mosques - The Hindu http://thehindu_com/news/national/other-states/article5719801_ece Another eg of Mulayam SP communal mindset,1
 Tomorrow high court will give decision today CP thane acts inshallah I will come to Mumbra Mumbai with permission as India belongs to me,0
 @dna there are only 1 lakh D voters in Assam so r all Muslims in Assam bangdeshi Mr moozhi? More than 20% Muslims in Assam r proud indians,1
 @iftikhargilani but the responsible AP police officers r not facing any inquiry suspension for wrongful confinement torture of Muslim youths,0
 @RamaNewDelhi what would one call a person who builds his palace on a Muslim orphanage wakf land and mhs/tra govt does nothing to stop it,1
 For those interested in a principled stand against ALL forms of communalism (Hindu Muslim Christian Sikh): http://dilipsimeon_blogspot_in/2014/02/nation,0
 Tocqueville wrote in 1856: 'The most perilous moment for a bad government is when it seeks to mend its ways’. UPA2 can/will not even do that,1
 How Mamata B's cultivation of radical Muslims is undermining West Bengal's 'long tradition of pluralism': http://scroll_in/article/,1
 Sarat Bose argued that  ‘Bengali Muslims Hindus Christians and Buddhists have [a] common mother tongue and are bound together …’ (5/5),0
 SP Mookerjee founder of the Jan Sangh was in March 1947 asking for a separate province ‘comprising the Hindu majority areas in Bengal’(2/5),1
 On the other side Sarat Chandra Bose brother of Subhas Bose was in early 1947 leading the campaign for a United Bengal. (4/5),0
 Is it fair to conclude from the PRS data that Somnath Chatterjee was a better Speaker than Meira Kumar or would be have been as helpless?,0
 13% of the allocated time in the14th Lok Sabha was wasted through disruptions; in the 15th Lok Sabha this shot up to 39%,1
 The 14th Lok Sabha spent 1736 hours in discussion the 15th Lok Sabha a mere 1338 Hours,1
 The National Human Rights Commission once led by great democrats like MN Venkatachalliah and JS Verma has become a toothless body (2/2),1
 We shouldn't dismiss this just because it comes from the US: http://economictimes.indiatimes.com/news/politics-and-nation/significant-rights-abuses-by-indian-police-forces-us-report/articleshow/31129911.cms The human rights situation in India is serious (1/2),0
 The PRS data clearly reveal a dramatic increase in rowdiness bad behaviour in the 15th as compared to the 14th Lok Sabha,1
 Indian secularists condemn Hindu  fundamentalism but not Muslim fundamentalism: @taslimanasreen to me: http://ibnlive_in_com/news/indian-secularists-are-too-selective-in-their-protests-taslima-nasrin/452677-40-100_html. 1030pm,1
 A lot wrong with media but lets separate rotten eggs from ethical ones and make allegations only with proof and facts. Cheerio,0
 Freedom of expression is like rape in India: @taslimanasreen http://ibnlive_in_com/videos/452876/,2
" ""Jamia Millia Chaupal on @face_the_people: """"""""come and talk to us Mr Modi"""": say students. http://ibnlive_in_com/videos/454768/""",0
 Internet trolls are narcissistic sadist Machiavellian psychopathic in short really bad people: http://slate_com/articles/,0
 Rape law maybe draconian but crimes against women draconian too. If educated damn a complainant's character what of those who know no better?,1
 My mother and #Harvard taught me to work hard: #chidambaram,0
" ""Telangana chaupal from Hussain Sagar lake in Hyderabad: """"Division is over now lets get united!"""" http://ibnlive_in_com/videos/""",0
 So @ArvindKejriwal says privatisation and businesses can create jobs. Do @medhanarmada and Prashant Bhushan agree?,1
 Prashant Bhushan Hope now you know who you have aligned with !,1
 Anarchy ! Anarchy ! Anarchy !,2
 Today was the last day of the 15th Lok Sabha. This Lok Sabha has been a memorable one for me. We lost and we won,0
 Will @SriSri Ravishankar campaign for a party? Who cn lead a better India? y r Saints inclined to Politics? Watch @ZeeNews 9:30 #AskSriSri,1
" ""I remember RG's advice: """"No personal allegations"""" after manishankar's #Modi remark. Sr leaders r nt paying heed. it seems #SalmanKhurshid""",1
 As voters we must be aware. Parties Must Promise What They Can Deliver,0
 C d blatant misuse of power Govt school showing congress flags n RG poster can the voters remain not influenced?,1
 Booth no. 187 is being captured with help of police,0
 25 cars r with Sri rahul gandhi roaming around the constituency in complete violation of code of conduct,1
 No Vadra witch hunting -bjp No snoopgate probe - cong. Is this not MILI BHAGAT ?,1
 Be ready to witness interesting n unexpected outbursts in BJP now. Other prime ministerial aspirants will speak up 2 bring the dirt in open,1
 We demanded handing over of the constituency to central forces in writing on 29 04 2014 but DM office didn't forward the same to elec comm,1
 Just now received a call from a friend in Varanasi confirming that what to say of Hindu or Muslim every1 is voting for @ArvindKejriwal,0
 This election I traveled over 10000 kms by car 700 kms by train n over 1200 kms by air. Thx to AAP for helping me know my country better,0
 Is bjp an intellectually bankrupt party that they resort to violence or abuses when get challenged in a debate?,1
 Best of luck to all who believe in the dream of AAP ie building a governance model with AAM AADMI at its center. @ArvindKejriwal,0
 Team work exhibited in amethi under the aegis of @DrKumarVishwas was phenomenal. I loved working with the team. Kumar is winning from here,0
 Sh Jagat Raj DM Amethi n Returning officer for this election devoid of rational n logical answers wont entertain oral complaint at all,0
 To avoid us venue of the scrutiny meeting was changed with no intimation to us. And on arrival v were told that complaints only in writing,0
 Hope bjp-cong soon realize that politics where people r at the center of the governance will only survive,1
 In amethi I learnt that players of traditional politics won't stop distributing liquor n cash 4 votes. @DrKumarVishwas started pure politics,1
 If the plan of sri @narendramodi led bjp at all succeeds then crony capitalists will hv a free run in india's governance n thats dangerous!,1
 I can see @nartc_b_468endramodi getting lot of airtime on Pak news channels as well!Is Pak scared? Or a propaganda. Unprecedented curiosity in Pak,1
 Don't let anyone's ignorance hate drama or negativity stop you from being the best person you can be,0
 Hafiz Saeed says @narendramodi dangerous for Muslims whereas he is serving Hindus in Pak. Good joke?  http://youtu_be/FkqJ8_F56DY,1
 Highest ever turnout of 66 38%recorded in this Lok Sabha poll;the last highest was 64 01%in 1984. It was for change say Exit Polls. @ZeeNews,0
 Problem with bjp bhaktas. U ask their leaders qsns nd thy fill ur timeline with filth targetting ur family with lies ignoring crt orders :-),1
 Those rejoicing over M Ansari spprt 2 cong or shia spprt to kejriwal forget now it hs bcme a Hindu Muslim election. Sureshot victory fr Modi,0
 Modi wanted Ansari to spprt the Congress. He wanted Muslim 2 spprt cong nd kejri. Now vote split. Both playing according to his script,1
 @smritiirani had no facts to defend BJPs targetting of Robert Vadra. None at all. The defence was rather weak nd defensive,2
 @GargiRawat @ArvindKejriwal @attorneybharti this bharti nutcase ds not deserve to be in any political party. What a nutcase. Seriously,2
 Deeply touched by your support for my show exposing Kejriwal. You are my strength. Thank you all,0
 For all of you who have messaged me to repeat Aaj Ki Baat exposing Kejriwal's double face can watch it tonight on India TV at 10 pm,1
 Arvind Kejariwal now wants to escape running the govt using dharna against police as an excuse with eyes on Lok Sabha elections,1
" ""Rahul Gandh asked Sheila Dixit: """"What is the reason of you defeat?"""" She replied : """"AAP """"""",1
" ""By supporting AAP Congress is living up to its promise of """"Congress ka haat aam admi ke saath""""""",1
" """"""No one can stop Modi from becoming PM"""" says Ramvilas Paswan prompted by son Chirag in Aap Ki Adalat tonight at 10 on India TV""",0
 Recorded Aap Ki Adalat in Mumbai with @rajthakre asked him all questions being raised about him he had the courage to face uneasy questions,0
 @ajaymaken pls send Rahulji to Aap Ki Adalat. I will ask him questions being raised by Narendra Modi in public domain. He can come prepared,1
 @ajaymaken I asked Modi every question raised by Sonia Rahul Manmohan & Anand Sharma do you think their questions are not good enough?,1
 BJP and AAP should come together to elect Kiran Bedi as chief minister with a common minimum programme for governing Delhi,1
 Amit Shah finally breaks his silence on 'snoop gate' and 'fake encounters' in Aap Ki Adalat tonight at 10 on India TV,0
 Subsidy from tax payers money and freebies may be populist but it is bad economics,0
 @dksardana @RajatSharmaLive: AAP MLA Vinod K Binny reveals Kejariwal involved in a secret deal with Congress to form govt In Aap Ki Adalat,1
 Join united protest demo at Assam Bhawan against the massacre of Muslims in Bodoland tomorrow 7th May at 3 pm (AISA),0
 One could argue that there is no democracy in India due to social injustice. But there is a pretense- even that is missing in Kashmir,1
 Kashmiris have by and large boycotted polls. A certain %age has voted- as someone pointed out it's better than the 60% figures of 1996,0
 Geelani's rhetoric is hard-hitting & spot on. What does democracy mean in an environment of total supression surveillance & censorship?,0
 AG Noorani points out that the RAW chief Dulat would decide who will become CM. It's an open secret that J&K govt is a Union puppet,1
 Labelling of voters as traitors is wrong. Onus is on advocates of boycott to communicate & convince- which has been done well this time,0
" ""Now the turncoat protagonists of """"Change"""" have once again joined the older puppet parties whom they would badmouth every single day!""",1
 A five-yearly voting ritual after several rounds of killing of young dissidents continued army presence & AFSPA is not democracy,2
 Many ppl ask me what the solution is. The first step toward any solution is a forthright admission of the problem by the govt. & not denial,1
 Poll boycott itself won't lead to a solution but there are enough reasons for it. There isn't even a pretense of democracy in Kashmir!,1
 Censorship of the press ban on SMS recurrent bans on the Internet ban on student politics & political organisation protests etc,1
" ""Some newbie parties in the meantime proclaimed """"Change"""" but were supported by the IB. In fact one can't form a party in J&K without IB""",1
 The Indian state is deluding itself if it thinks of the sham polls as a substitute to a plebiscite. Since it does hence poll boycott,2
 Poll boycott becomes justified since the state uses these sham polls to insist that Kashmiris don't want a political resolution!,2
 Bonanza time ($$$) for all allies to support RSS-Adani PM candidate against BJP PM candidate,1
 The injustice done to Kashmiri Pandits & Sikhs is reserved as justification for continued persecution of minorities in India; No real concern,2
" ""@indiapostlive I said I'd refrain from taking the """"posh street vs isolated street"""" view; we need to reclaim ALL spaces including home""",0
 What about RSS not being banned despite involvement in various terrorist attacks and massacres riots? Why isn't it banned? @oneiros_p,2
 What about mass acquittals in Dalit massacres? @oneiros_p,2
" ""Ok. After every poll India claims that Kashmiris have """"moved on"""" because they voted- despite massacres rapes suppression! @gauravsabnis""",2
 But how to select a leader when genuine leadership is put in jails suppressed press censored people jailed for blogs? :) @gauravsabnis,1
" ""They pay with their sweat & blood unlike corporate funded Modi. RT @thecoolpahari """"@Shehla_Rashid how much your comrades paid for this?""""""",1
 Indian Elections 2014 Live: All eyes on Modi vs Kejriwal fight in Varanasi as last phase of polling begins Monday http://ie_iexp_in/1mQdLLn,0
 #Motherhood is not about reproduction. It is the power to create the #NextGeneration -Sg,0
 It is painful to see how election rhetoric is turning into abuse. Let the leaders know that they are setting an example for the nation -Sg,0
 @BJPRajnathSingh has proved himself to be a courageous committed and selfless leader and a statesman -Sg,0
 The Internet makes all your best jokes a moment before you do,0
 Shekhar Gupta's appeal for a less hyper-reactive media is powerful but is there a subtext in its timing & platform? http://openthemagazine_com/article/,0
 Never seen a candidate's spouse projected as an asset to a campaign & a potential polit office: something so integral to US campaigns. (2/2),0
 An obituary for the UPA that resonates with everything it has made us feel over 10 years. @ShivVisvanathan in Caravan http://caravanmagazine_in/perspectives/,0
" ""Hard to get more ridiculous than this: """"To see concerted action by intellectuals trying to stop the BJP one would have to go overseas""""""",1
" ""@nilanjanaroy Nila if the """"decline in artistic freedoms over the last 20 years is the result of bad laws"""" why did it begin 20 years ago?""",1
 In a democracy people must set the agenda and have a say. People must become active participants not passive recepients of policy making,0
 Nations progress must be measured not by GDP alone but by Human Development Index in which empowerment of women is  most important yardstick,0
 Why the suspension of those 67 Kashmiri students who cheered Pakistan is revoked. They should be rusticated and sent back to Kashmir,2
 Shame instead of appreciating Amir the great grand son of Maulana Azad for highlighting the real issues some sick people are abusing him,1
 @Asgarnisar shame on you that you are standing by those who were celebrating Indian team's defeat. They are traitors,2
 @imanupamskl  admiring a good player or a good team is understandable but feeling happy that your own country has lost is not acceptable,1
 @AmarSharmaa let's not fool ourselves. It wasn't appreciation of good cricket but an anti national statement. This is not acceptable,2
 @DebChatterjee I believe that the partition of India was one of the biggest blunders committed in human history,0
 Modi in his Arnab interview ducks Snoopgate and the question of whether BJP and RSS folks were involved in 2002 killings,1
 Modi tied himself in knots on why BJP manifesto speaks of 'persecuted Hindus' and not persecuted Indians suggesting all Indians are Hindus!,1
 A new Stanford Law School study says the 2002 riots conviction rate is much much lower than the national average,0
 The argument that Modi would be constrained by his allies or India’s institutions is flawed. My piece for Al-Jazeera,0
 In intrvw Modi ducked Q on why he used caste dropped claim that 'neech' referred to 'low caste' said PriGa the one using 'neech rajniti',1
 Let ending this practice be the priority of the new govt whether Modi or no Modi: India tops in open defecation - http://thehindu.com/news/national/,0
 The BJP has tied itself in knots over its desire to give 'Hindus' first claim over India: http://wp_me/p4twrY-A9 [Replug],1
 @ArjKadya @Bharat_Untold Life's not black and white. Politics doesn't come in the way of a civilised chat. My friends and I don't allow it,0
 Seen so many elections in India quite closely. Never saw such a partisan media ever. And its true for electronic as well as print media,1
 Sad that my city Meerut saw communal violence on May 10 a day when sepoys rose in revolt in Meerut Cant in 1857. Terrible shift in profile,0
 Most of the reports on channels have been like PR exercises for a political party or an individual. Most Newspapers r like pamphlets. SAD,1
 Rabindranath Tagore was born today in 1861. A true internationalist. Possibly the only one who wrote national anthems for 2 countries,0
 How Arvind Kejriwal survived the BJP’s psychological warfare in Varanasi writes @rahulpandita http://thehindu.com/opinion/op-ed/,0
" """"""If you think education is expensive try ignorance.""""""",0
 Anger against d govt was expected given its poor record n anti-corruption campaign from Anna days.Political parties used it as expected,0
 Spurious history and a hostile public turn near stateless people into scapegoats at the time of elections http://thehindu.com/opinion/op-ed/,0
" ""That looks quite possible rt @calamur: I predict a major drop in twitter traffic website traffic and tv ratings in 9 days""""""",0
 Now that voting is going to conclude verdict 2014 must be respected by all concerned in humility and in most democratic peaceful fashion,0
 amazing to see how everyone draws huge crowd in Varanasi!!! time for pol activists to shift from Jantar Mantar/Ram lila maidan to Varanasi?,0
 Rahul Gandhi is that man who can make even a winning candidate lose,1
 Kejriwal and Ajai Rai fighting with each other on who has a real fight with Modi. Please know Modi's real fight is with morons,2
 Okay Intellectual Mafia time to leave India or going to Pakistan as you had vowed. Don't break the promise,1
 Vinod Mehta is still saying that BJP must be very disappointed. Some defence from an intellectual friend of congress,1
 Kejriwal has consolidated his support base and it is the exact no of people who came to Benares to support him. That's it.What's your guess?,0
 Counting will take place on 16th May but today we already have undisputed winners and they are the people of India! http://nm4_in/1nzxTVU,0
 My analysis- AAP is getting 5 seats in Punjab if not more. The second freedom struggle of India will also be lead by Punjab,0
 Amazing astonishing breathtaking mind-blowing startling stunning stupendous are mild words to describe AK's road show #HistoryInTheMaking,0
 The weather gods are also supporting AAP. Today's road show is going to be legendary. Pls join us at Malvika Gate Lanka 3pm onwards,0
 Guys what's the funniest moment of LS2014? I'd say- EC asking Modi's Govt. to a file an FIR against Modi. If anything more hilarious pls share,0
 Adani Vadra Snoopgate Moin Qureshi Ambani Gas Pricing- all exposed by AAP & it's members. BJP Cong just using these for political mileage,1
 BJP is against the idea of India. Idea of India which comprises of peace prosperity democracy inclusiveness respect for all communities,1
 Lunatic inhuman BJP goons have physically assaulted Ankit Lal & Nandan Misra (AAP members) while they were campaigning in Durgakund Varanasi,2
 Mr Jaitley opposes enquiry of Snoopgate but has forgotten ruckus created by BJP in parliament over his phone-tapping issue. DoubleStandards?,1
 Mr Modi has with help of Media duped EC in each polling phase-from issuance of manifesto on 1st polling day TO appeal to voter's on last day,0
 Both of them rushed to Swami Vivekanand hospital.BJP showing real face- a bunch of uncivilised felonious criminal psychopaths,2
 Dear Varanasi You've power to end corrupt communal politics & bring patriotic http://politics. Vote for @ArvindKejriwal Sincerely India,0
 “@sahiljoshii Nice joke I heard interviewer to lady : what is modiji's first name lady anwers : abkibar”,0
 @SreenivasanJain @TruthvsHype Modi's campaign shud be a case study in B-Schools to teach students how to sell an inferior product to masses,1
 Two Shankaracharyas to campaign against Narendra Modi in Varanasi http://m_economictimes_com/articleshow/34,0
 RT “@Jadui_Jhaadu: How AAP has gone beyond Modi vs Muslims in Varanasi http://scroll_in/article/663834,0
 Well said @SushilModi ji. You hit the nail on its head- pseudo secularists have thrived playing the communal card. ”,1
 Bait for votes or wage for work? Every norm thrown out: the story of NREGA a scheme in the name of the Mahatma.  http://epaper_indianexpress_com/269895/,0
 Priyanka Vadra ill-advised in saying 'neech'- ref @narendramodi Insulting! Amethi candidate remains in the periphery. Congress desperate?,0
 The outpouring all around on the 'daughter' comment by @narendramodi is a classic example of 'Chinese whispers.' Misplaced emotion & energy,1
 The Congress is at sea. It is confused about its leader & about the message it is sending out during this election.  http://asianage_com/columnists/,1
 7/n A controversy uncalled for resulting in unnecessary bitterness. There are other newsworthy concerns during election time. @narendramodi,0
" ""It was providential no doubt! @narendramodi """"It was the blessings of Lord Krishna that a son who travelled from Dwarka was saved that day.""""""",0
 @hardknock17 Our assessments are honest. For me it is time to vote & continue with election campaign work. Time for assessment is later,0
 Will Sonia Gandhi step down as President of #Congress party after this massive massive defeat?,0
 The only other trend exit polls have got right is #AAP's irrelevance in #India's politics,1
 @ahlade @Panda_Jay No. The state has no business getting into people's bedrooms,1
 @aajtak exit poll for Karnataka is incorrect. Congress gaining seats despite drop in voteshare and BJP losing seats while gaining voteshare?,0
 @sisir_gupta @centerofright Hit where it hurts! :),0
 Congress party has reduced themselves to a crony complainant: Shri @rsprasad_bjp - LIVE at http://yuva4india_tv #AbkiBaar300Paar,1
 Festival of democracy has just concluded with end of last phase of polling. Do share your views about coverage on http://yuva4indiatv,0
 You can't flaunt your inheritance & keep talking about what your forefathers did years ago: Shri @rsprasad_bjp - http://yuva4india_tv,1
 Am sure @narendramodi is a v_worried man after AAP supporters substantially outnumbrd his rally of paid supporters!,1
 Electrifying atmosphere in @ArvindKejriwal road show in Varanasi! #AAPWaveInKashi,0
 One of our women volunteers has been harassed and assaulted by BJP workers outside Shanti Shiksha Niketan Newada #shameful,2
 Seems that @arunjaitley couldn't last out in the Varanasi sun! So writing a blog is easier than sitting on dharna! #BJPDrama #AAPKranti,1
 Booth agents of @AamAadmiParty not being allowed to enter polling booths many who've entered are being threatened and removed. Democracy?,1
" """"""@anushkaseth1: AAP Button not working in 21 EVM's in Banaras. Well done Election Commission""""""",1
 Just curious - are the BJP leaders sitting on dharna going to be called anarchists? #BJPDrama #AAPKranti,1
 BJP workers attack @AamAadmiParty auto slap driver manhandle volunteers @Lanka (Varanasi). Is this how BJP protests? #BJPDrama #AAPKranti,2
 @VishalDadlani: Serious problems in the polling booths. Am beginning to suspect collusion of the administration,1
